"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"unlocks/group/aircraft_usa";"USA (aircraft)";"USA (avion)";"USA (aerei)";"USA (Flugzeuge)";"USA (aviación)";"США (самолёты)";"USA (samoloty)";"USA (letadla)";"ABD (uçak)";"美\t国\t（空\t中\t单\t位）";"アメリカ (航空機)";"EUA (Aeronave)";"США (літаки)";"SAD (avioni)";"Amerikai repülőgépek";"미국 (항공기)";"ЗША (авіяцыя)";"SUA (avioane)";"美\t國\t（空\t中\t單\t位）";"A 系\t（空\t中\t单\t位）";;
"unlocks/group/aircraft_australia";"Australia (aircraft)";"Australie (avions)";"Australia (aerei)";"Australien (Flugzeuge)";"Australia (avión)";"Австралия (самолёты)";"Australia (samoloty)";"Austrálie (letadla)";"Avusturalya (uçak)";"澳\t大\t利\t亚\t（空\t中\t单\t位）";"オーストラリア (航空機)";"Austrália (Aeronave)";"Австралія (літаки)";"Australija (avioni)";"Ausztrál repülőgépek";"호주 (항공기)";"Аўстралія (авіяцыя)";"Australia (avioane)";"澳\t大\t利\t亞\t（空\t中\t單\t位）";"O 系\t（空\t中\t单\t位）";;
"unlocks/group/aircraft_china";"China (aircraft)";"Chine (avions)";"Cina (aerei)";"China (Flugzeuge)";"China (avión)";"Китай (самолёты)";"Chiny (samoloty)";"Čína (letadla)";"Çin (uçak)";"中\t国\t（空\t中\t单\t位）";"中国 (航空機)";"China (aeronaves)";"Китай (літаки)";"Kina (avioni)";"Kínai repülőgépek";"중국 (항공기)";"Кітай (авіяцыя)";"China (avioane)";"中\t國\t（空\t中\t單\t位）";"C 系\t（空\t中\t单\t位）";;
"unlocks/group/aircraft_france";"France (aircraft)";"France (avions)";"Francia (aerei)";"Frankreich (Flugzeuge)";"Francia (avión)";"Франция (самолёты)";"Francja (samoloty)";"Francie (letadla)";"Fransa (uçak)";"法\t国\t（空\t中\t单\t位）";"フランス (航空機)";"França (aeronaves)";"Франція (літаки)";"Francuska (avioni)";"Francia repülőgépek";"프랑스 (항공기)";"Францыя (самалёты)";"Franța (avioane)";"法\t國\t（空\t中\t單\t位）";"F 系\t（空\t中\t单\t位）";;
"unlocks/group/aircraft_sweden";"Sweden (aircraft)";"Suède (avion)";"Svezia (aerei)";"Schweden (Flugzeuge)";"Suecia (avión)";"Швеция (самолёты)";"Szwecja (samoloty)";"Švédsko (letadla)";"İsveç (uçak)";"瑞\t典\t（空\t中\t单\t位）";"スウェーデン (航空機)";"Suécia (aeronaves)";"Швеція (літаки)";"Švedska (avioni)";"Svéd repülőgépek";"스웨덴 (항공기)";"Швеция (самолёты)";"Sweden (aircraft)";"瑞\t典\t（空\t中\t單\t位）";"SW\t系\t（空\t中\t单\t位）";;
"unlocks/group/aircraft_israel";"Israel (aircraft)";"Israël (avion)";"Israele (Aeronautica)";"Israel (Flugzeuge)";"Israel (avión)";"Израиль (самолёты)";"Izrael (samoloty)";"Izrael (letadla)";"Israel (aircraft)";"以\t色\t列\t（空\t中\t单\t位）";"イスラエル（航空機）";"Israel (aeronave)";"Ізраїль (літаки)";"Israel (aircraft)";"Israel (aircraft)";"이스라엘 (항공기)";"Ізраіль (cамалёты)";"Israel (aircraft)";"以\t色\t列\t（空\t中\t單\t位）";"Israel (aircraft)";;
"unlocks/group/tanks_france";"France (ground forces)";"France (forces terrestres)";"Francia (forze terrestri)";"Frankreich (Landfahrzeuge)";"Francia (fuerzas terrestres)";"Франция (танки)";"Francja (wojska lądowe)";"Francie (vozidla)";"Fransa (kara kuvvetleri)";"法\t国\t（地\t面\t载\t具）";"フランス (陸軍)";"França (forças terrestres)";"Франція (наземна техніка)";"Francuska (kopnene jedinice)";"Francia harckocsik";"프랑스 (지상군)";"Францыя (наземныя сілы)";"Franța (tancuri)";"法\t國\t（地\t面\t載\t具）";"F 系\t（地\t面\t载\t具）";;
"unlocks/group/tanks_japan";"Japan (ground forces)";"Japon (forces terrestres)";"Giappone (forze terrestri)";"Japan (Landfahrzeuge)";"Japón (fuerzas terrestres)";"Япония (танки)";"Japonia (wojska lądowe)";"Japonsko (vozidla)";"Japonya (kara kuvvetleri)";"日\t本\t（地\t面\t载\t具）";"日本 (陸軍)";"Japão (forças terrestres)";"Японія (танки)";"Japan (kopnene jedinice)";"Japán harckocsik";"일본 (지상군)";"Японія (наземныя сілы)";"Japonia (tancuri)";"日\t本\t（地\t面\t載\t具）";"R 系\t（地\t面\t载\t具）";;
"unlocks/group/tanks_britain";"Britain (ground forces)";"Grande Bretagne (forces terrestres)";"Gran Bretagna (forze terrestri)";"Großbritannien (Landfahrzeuge)";"Gran Bretaña (fuerzas terrestres)";"Британия (танки)";"Wielka Brytania (wojska lądowe)";"Británie (vozidla)";"Britanya (kara kuvvetleri)";"英\t国\t（地\t面\t载\t具）";"イギリス (陸軍)";"Grã-Bretanha (forças terrestres)";"Британія (танки)";"Britanija (kopnene jedinice)";"Brit harckocsik";"영국 (지상군)";"Вялікабрытанія (наземныя сілы)";"Marea Britanie (tancuri)";"英\t國\t（地\t面\t載\t具）";"E 系\t（地\t面\t载\t具）";;
"unlocks/group/tanks_germany";"Germany (ground forces)";"Allemagne (forces terrestres)";"Germania (forze terrestri)";"Deutschland (Landfahrzeuge)";"Alemania (fuerzas terrestres)";"Германия (танки)";"Niemcy (wojska lądowe)";"Německo (vozidla)";"Almanya (kara kuvvetleri)";"德\t国\t（地\t面\t载\t具）";"ドイツ (陸軍)";"Alemanha (forças terrestres)";"Німеччина (танки)";"Nemačka (kopnene jedinice)";"Német harckocsik";"독일 (지상군)";"Нямеччына (наземныя сілы)";"Germania (tancuri)";"德\t國\t（地\t面\t載\t具）";"D 系\t（地\t面\t载\t具）";;
"unlocks/group/tanks_ussr";"USSR (ground forces)";"URSS (forces terrestres)";"USSR (forze terrestri)";"USSR (Landfahrzeuge)";"USSR (fuerzas terrestres)";"СССР (танки)";"ZSRR (wojska lądowe)";"SSSR (vozidla)";"SSCB (kara kuvvetleri)";"苏\t联\t（地\t面\t载\t具）";"ソビエト\t連邦 (陸軍)";"URSS (forças terrestres)";"СРСР (танки)";"SSSR (kopnene jedinice)";"Szovjet harckocsik";"소련 (지상군)";"СССР (наземныя сілы)";"URSS (tancuri)";"蘇\t聯\t（地\t面\t載\t具）";"S 系\t（地\t面\t载\t具）";;
"unlocks/group/tanks_italy";"Italy (ground forces)";"Italie (forces terrestres)";"Italia (forze terrestri)";"Italien (Landfahrzeuge)";"Italia (fuerzas terrestres)";"Италия (танки)";"Włochy (wojska lądowe)";"Itálie (vozidla)";"İtalya (kara kuvvetleri)";"意\t大\t利\t（地\t面\t载\t具）";"イタリア (陸軍)";"Itália (forças terrestres)";"Італія (танки)";"Italija (kopnene jedinice)";"Olasz harckocsik";"이탈리아 (지상군)";"Італія (наземныя сілы)";"Italia (tancuri)";"意\t大\t利\t（地\t面\t載\t具）";"I 系\t（地\t面\t载\t具）";;
"unlocks/group/tanks_usa";"USA (ground forces)";"USA (forces terrestres)";"USA (forze terrestri)";"USA (Landfahrzeuge)";"EEUU (fuerzas terrestres)";"США (танки)";"USA (wojska lądowe)";"USA (vozidla)";"ABD (kara kuvvetleri)";"美\t国\t（地\t面\t载\t具）";"アメリカ (陸軍)";"EUA (forças terrestres)";"СРСР (танки)";"SAD (kopnene jedinice)";"Amerikai harckocsik";"미국 (지상군)";"ЗША (наземныя сілы)";"SUA (tancuri)";"美\t國\t（地\t面\t載\t具）";"A 系\t（地\t面\t载\t具）";;
"unlocks/group/tanks_australia";"Australia (ground forces)";"Australie (forces terrestres)";"Australia (forze terrestri)";"Australien (Landfahrzeuge)";"Australia (fuerzas terrestres)";"Австралия (танки)";"Australia (wojska lądowe)";"Austrálie (vozidla)";"Avusturalya (kara kuvvetleri)";"澳\t大\t利\t亚\t（地\t面\t载\t具）";"オーストラリア (陸軍)";"Austrália (forças terrestres)";"Австралія (танки)";"Australija (kopnene jedinice)";"Ausztrál harckocsik";"호주 (지상군)";"Аўстралія (наземныя сілы)";"Australia (tancuri)";"澳\t大\t利\t亞\t（地\t面\t載\t具）";"O 系\t（地\t面\t载\t具）";;
"unlocks/group/tanks_china";"China (ground forces)";"Chine (forces terrestres)";"Cina (forze terrestri)";"China (Landfahrzeuge)";"China (fuerzas terrestres)";"Китай (танки)";"Chiny (wojska lądowe)";"Čína (vozidla)";"Çin (kara kuvvetleri)";"中\t国\t（地\t面\t载\t具）";"中国 (陸軍)";"China (forças terrestres)";"Китай (танки)";"Kina (kopnene jedinice)";"Kínai harckocsik";"중국 (지상군)";"Кітай (наземныя сілы)";"China (tancuri)";"中\t國\t（地\t面\t載\t具）";"C 系\t（地\t面\t载\t具）";;
"unlocks/group/tanks_sweden";"Sweden (ground forces)";"Suède (forces terrestres)";"Svezia (forze terrestri)";"Schweden (Landfahrzeuge)";"Suecia (fuerzas terrestres)";"Швеция (танки)";"Szwecja (wojska lądowe)";"Švédsko (bojová vozidla)";"İsveç (kara kuvvetleri)";"瑞\t典\t（地\t面\t载\t具）";"スウェーデン (陸軍)";"Suécia (forças terrestres)";"Швеція (танки)";"Švedska (kopnene jedinice)";"Svéd harckocsik";"스웨덴 (지상군)";"Швеция (танки)";"Sweden (ground forces)";"瑞\t典\t（地\t面\t載\t具）";"SW\t系\t（地\t面\t载\t具）";;
"unlocks/group/axis";"Axis";"Axe";"Asse";"Achse";"Eje";"Ось";"Państwa Osi";"Osa";"Mihver Devletleri";"轴\t心\t国";"枢軸国";"Eixo";"Ось";"Sile Osovine";"Tengelyhatalmak";"추축군";"Краіны Восі";"Axă";"軸\t心\t國";"联\t军";;
"unlocks/group/axis_emblems";"Axis (emblems)";"Axe (emblèmes)";"Asse (emblemi)";"Achsenmächte (Embleme)";"Eje (emblemas)";"Ось (эмблемы)";"Państwa Osi (emblematy)";"Osa (emblémy)";"Mihver Devletleri (amblemler)";"轴\t心\t国\t（徽\t标）";"枢軸国 (紋章)";"Eixo (emblemas)";"Ось (емблеми)";"Sile Osovine (amblemi)";"Tengelyhatalmak (emblémák)";"추축군 (부대마크)";"Краіны Восі (эмблемы)";"Axă (embleme)";"軸\t心\t國\t（徽\t標）";"联\t军\t（徽\t标）";;
"unlocks/group/axis_tanks";"Axis (tanks)";"Axe (chars)";"Asse (carri armati)";"Achsenmächte (Panzer)";"Eje (tanques)";"Ось (танки)";"Oś (Czołgi)";"Osa (vozidla)";"Mihver Devletleri (tanklar)";"轴\t心\t国\t（地\t面\t载\t具）";"枢軸国 (戦車)";"Eixo (tanques)";"Ось (танки)";"Sile osovine (tenkovi)";"Tengelyhatalmak (harckocsik)";"추축군 (전차)";"Краіны Восі (наземныя сілы)";"Axă (tancuri)";"軸\t心\t國\t（地\t面\t載\t具）";"联\t军\t（地\t面\t载\t具）";;
"unlocks/group/axis_ships";"Axis (Navy)";"Axe (marine)";"Asse (Marina)";"Achse (Marine)";"Eje (Armada)";"Ось (флот)";"Państwa Osi (Marynarka)";"Osa (lodě)";"Mihverler (Donanma)";"轴\t心\t国\t（水\t面\t载\t具）";"枢軸国 (海軍)";"Eixo (Marinha)";"Вісь (флот)";"Axis (Navy)";"Tengelyhatalmak (haditengerészet)";"추축군 (해군)";"Краіны Восі (флот)";"Axă (nave)";"軸\t心\t國\t（水\t面\t單\t位）";"联\t军\t（水\t面\t单\t位）";;
"unlocks/group/allies";"Allies";"Alliés";"Alleati";"Alliierte";"Aliados";"Союзники";"Alianci";"Spojenci";"Müttefikler";"同\t盟\t国";"連合国";"Aliados";"Союзники";"Saveznici";"Szövetségesek";"연합군";"Саюзнікі";"Aliați";"同\t盟\t國";"同\t盟\t国";;
"unlocks/group/allies_images";"Allies";"Alliés";"Alleati";"Alliierte";"Aliados";"Союзники";"Alianci";"Spojenci";"Müttefikler";"同\t盟\t国";"連合国";"Aliados";"Союзники";"Saveznici";"Szövetségesek";"연합군";"Саюзнікі";"Aliați";"同\t盟\t國";"联\t军";;
"unlocks/group/allies_texts";"Allies (inscriptions)";"Alliés (inscriptions)";"Alleati (scritte)";"Alliierte (Inschriften)";"Aliados (inscripciones)";"Союзники (надписи)";"Alianci (napisy)";"Spojenci (nápisy)";"Müttefikler (yazılar)";"同\t盟\t国\t（标\t语）";"連合軍 (銘文)";"Aliados (inscrições)";"Союзники (написи)";"Saveznici (natpisi)";"Szövetségesek (feliratok)";"연합군 (글자)";"Саюзнікі (надпісы)";"Aliați (inscripții)";"同\t盟\t國\t（標\t語）";"联\t军\t（标\t语）";;
"unlocks/group/allies_tanks";"Allies (tanks)";"Alliés (chars)";"Alleati (carri armati)";"Alliierte (Panzer)";"Aliados (tanques)";"Союзники (танки)";"Sojusznicy (Czołgi)";"Spojenci (vozidla)";"Müttefikler (tanklar)";"同\t盟\t国\t（地\t面\t载\t具）";"連合国 (戦車)";"Aliados (tanques)";"Союзники (танки)";"Saveznici (tenkovi)";"Szövetségesek (harckocsik)";"연합군 (전차)";"Саюзнікі (наземныя сілы)";"Aliați (tancuri)";"同\t盟\t國\t（地\t面\t載\t具）";"同\t盟\t国\t（地\t面\t载\t具）";;
"unlocks/group/ships_usa";"USA (Navy)";"USA (marine)";"USA (Marina)";"USA (Marine)";"EE.UU (Armada)";"США (флот)";"USA (Marynarka)";"USA (námořní)";"ABD (Donanma)";"美\t国\t（水\t面\t载\t具）";"アメリカ (海軍)";"EUA (Marinha)";"США (Флот)";"SAD (mornarica)";"Amerikai haditengerészet";"미국 (해군)";"США (флот)";"USA (Navy)";"美\t國\t（水\t面\t載\t具）";"A 系\t（水\t面\t单\t位）";;
"unlocks/group/ships_italy";"Italy (Navy)";"Italie (marine)";"Italia (Marina)";"Italien (Marine)";"Italia (Armada)";"Италия (флот)";"Włochy (Marynarka)";"Itálie (námořní)";"İtalya (Donanma)";"意\t大\t利\t（水\t面\t载\t具）";"イタリア (海軍)";"Itália (Marinha)";"Італія (Флот)";"Italijanska (mornarica)";"Olasz haditengerészet";"이탈리아 (해군)";"Италия (флот)";"Italy (Navy)";"意\t大\t利\t（水\t面\t載\t具）";"I 系\t（水\t面\t单\t位）";;
"unlocks/group/ships_ussr";"USSR (Navy)";"URSS (marine)";"URSS (Marina)";"UdSSR (Marine)";"URSS (Armada)";"СССР (флот)";"ZSRR (Marynarka)";"SSSR (námořní)";"SSCB (Donanma)";"苏\t联\t（水\t面\t载\t具）";"ソ\t連 (海軍)";"URSS (Marinha)";"СРСР (Флот)";"SSSR (mornarica)";"Szovjet haditengerészet";"소련 (해군)";"СССР (флот)";"USSR (Navy)";"蘇\t聯\t（水\t面\t載\t具）";"S 系\t（水\t面\t单\t位）";;
"unlocks/group/ships_britain";"Britain (Navy)";"Grande-Bretagne (marine)";"Gran Bretagna (Marina)";"Großbritannien (Marine)";"Gran Bretaña (Armada)";"Британия (флот)";"Wielka Brytania (Marynarka)";"Británie (námořní)";"Britanya (Donanma)";"英\t国\t（水\t面\t载\t具）";"イギリス (海軍)";"Grã-Bretanha (Marinha)";"Британія (Флот)";"Britanska (mornarica)";"Brit haditengerészet";"영국 (해군)";"Британия (флот)";"Britain (Navy)";"英\t國\t（水\t面\t載\t具）";"E 系\t（水\t面\t单\t位）";;
"unlocks/group/ships_germany";"Germany (Navy)";"Allemagne (marine)";"Germania (Marina)";"Deutschland (Marine)";"Alemania (Armada)";"Германия (флот)";"Niemcy (Marynarka)";"Německo (námořní)";"Almanya (Donanma)";"德\t国\t（水\t面\t载\t具）";"ドイツ (海軍)";"Alemanha (Marinha)";"Німеччина (Флот)";"Nemačka (mornarica)";"Német haditengerészet";"독일 (해군)";"Нямеччына (флот)";"Germany (Navy)";"德\t國\t（水\t面\t載\t具）";"D 系\t（水\t面\t单\t位）";;
"unlocks/group/ships_japan";"Japan (Navy)";"Japon (marine)";"Giappone (Marina)";"Japan (Marine)";"Japón (Armada)";"Япония (флот)";"Japonia (Marynarka)";"Japonsko (námořní)";"Japonya (Donanma)";"日\t本\t（水\t面\t载\t具）";"日本 (海軍)";"Japão (Marinha)";"Японія (Флот)";"Japanska (mornarica)";"Japán haditengerészet";"일본 (해군)";"Япония (флот)";"Japan (Navy)";"日\t本\t（水\t面\t載\t具）";"R 系\t（水\t面\t单\t位）";;
"unlocks/group/live";"War Thunder Live";"War Thunder Live";"War Thunder Live";"War Thunder Live";"War Thunder Live";"War Thunder Live";"War Thunder Live";"War Thunder Live";"War Thunder Canlı Yayını";"War Thunder Live";"War Thunder ライブ";"War Thunder Live";"War Thunder Live";"War Thunder Live";"War Thunder Live";"워썬더 라이브";"War Thunder Live";"War Thunder Live";"War Thunder Live";"War Thunder Live";;
"unlocks/group/counters";"Victory Marks";"Marqueurs de victoires";"Segni di vittoria";"Abschussmarken";"Marcas de Victoria";"Отметки о победах";"Oznaczenia zestrzeleń";"Značky sestřelů";"Zafer İşaretleri";"胜\t利\t徽\t标";"撃墜\tマーク";"Marcas de vitória";"Відмітки про перемоги";"Pobedničke oznake";"Győzelmi jelek";"킬 마크";"Адзнакі перамог";"Însemne victorii";"勝\t利\t徽\t標";"胜\t利\t徽\t标";;
"unlocks/group/common";"Common";"Commun";"Comuni";"Allgemeines";"Común";"Общее";"Wspólne";"Běžné";"Ortak";"通\t用";"汎用";"Comum";"Загальне";"Opšti";"Általános";"공통";"Агульнае";"Comune";"通\t用";"通\t用";;
"unlocks/group/crew";"Crews";"Équipages";"Equipaggi";"Besatzungen";"Tripulaciones";"Экипажи";"Załogi";"Osádky";"Mürettebatlar";"乘\t员\t组";"搭乗員";"Tripulações";"Екіпажі";"Posade";"Legénységek";"승무원";"Экіпажы";"Echipaje";"乘\t員\t組";"乘\t员\t组";;
"unlocks/group/rank";"Advancement";"Évolution";"Evoluzione";"Fortschritt";"Progreso";"Развитие";"Postęp";"Vývoj";"İlerleme";"进\t度";"進展";"Avanços";"Розвиток";"Napredovanje";"Fejlődés";"진급";"Развіццё";"Evoluție";"進\t度";"进\t度";;
"unlocks/group/missions";"Missions";"Missions";"Missioni";"Missionen";"Misiones";"Миссии";"Misje";"Mise";"Görevler";"任\t务";"ミッション";"Missões";"Місії";"Misije";"Küldetések";"임무";"Місіі";"Misiuni";"任\t務";"任\t务";;
"unlocks/group/misc";"Miscellaneous";"Divers";"Varie";"Verschiedenes";"Varios";"Разное";"Różne";"Různé";"Çeşitli";"杂\t项";"その\t他";"Diversos";"Різне";"Ostalo";"Egyéb";"기타";"Рознае";"Diverse";"雜\t項";"杂\t项";;
"unlocks/group/special";"Special";"Spécial";"Speciale";"Spezial";"Especial";"Специальные";"Specjalne";"Speciální";"Özel";"特\t殊";"スペシャル";"Especial";"Спеціальні";"Specijalni";"Különleges";"이벤트";"Спецыяльныя";"Speciale";"特\t殊";"特\t殊";;
"unlocks/group/aircraft";"Aircraft";"Avion";"Aerei";"Flugzeuge";"Avión";"Самолёты";"Samolot";"Letadla";"Uçak";"空\t中\t单\t位";"航空機";"Aeronaves";"Літаки";"Avioni";"Légierő";"항공기";"Самалёты";"Avioane";"空\t中\t單\t位";"飞\t机";;
"unlocks/group/tank";"Tanks";"Chars";"Carri armati";"Panzer";"Carros de combate";"Танки";"Czołgi";"Vozidla";"Tanklar";"地\t面\t载\t具";"戦車";"Tanques";"Танки";"Tenkovi";"Szárazföldi erők";"전차";"Танкі";"Tancuri";"地\t面\t載\t具";"地\t面\t载\t具";;
"unlocks/group/un_flags";"UN Flags";"Drapeaux des Nations Unies";"Bandiere delle Nazioni Unite";"Flaggen der Vereinten Nationen";"Banderas de las Naciones Unidas";"Флаги ООН";"Flagi ONZ";"UN vlajky";"BM bayrakları";"联\t合\t国\t旗";"国連旗";"Bandeiras das NU";"Прапори ООН";"UN Zastave";"ENSZ zászlók";"UN 깃발";"Флагі Арганізацыі Аб'яднаных Нацый";"Steaguri ONU";"聯\t合\t國\t旗";"联\t合\t国\t旗";;
"unlocks/group/neutral_tanks";"Neutral Countries (tanks)";"Pays neutres (chars)";"Nazioni Neutrali (carri armati)";"Neutrale Nationen (Panzer)";"Países neutrales (tanques)";"Нейтральные страны (танки)";"Kraje neutralne (czołgi)";"Neutrální státy (vozidla)";"Tarafsız Ülkeler (tanklar)";"中\t立\t国\t（地\t面\t载\t具）";"中立国 (戦車)";"Países Neutros (tanques)";"Нейтральні країни (танки)";"Neutralne nacije (tenkovi)";"Semleges országok (harckocsik)";"중립국 (전차)";"Нейтральныя дзяржавы (наземныя сілы)";"Țări neutre (tancuri)";"中\t立\t國\t（地\t面\t載\t具）";"中\t立\t国\t（地\t面\t载\t具）";;
"unlocks/group/roundels";"Roundels and insignias";"Cocardes et insignes";"Stemmi e Coccarde";"Abzeichen und Insignien";"Medallones e insignias";"Опознавательные знаки";"Znaki rozpoznawcze i insygnia";"Kokardy (letecké)";"Madalyonlar ve Nişanlar";"机\t徽\t与\t其\t他\t徽\t标";"ラウンデルと\t記章";"Rodelas e insígnias ";"Розпізнавальні знаки";"Kružići i oznake";"Felségjelek";"식별표지";"Апазнавальныя знакі";"Medalioane și insigne";"機\t徽\t與\t其\t他\t徽\t標";"机\t徽\t与\t其\t他\t徽\t标";;
"unlocks/group/axis_common";"Axis";"Axe";"Asse";"Achsenmächte";"Eje";"Ось";"Państwa Osi";"Osa (letadla)";"Eksen";"轴\t心\t国";"枢軸国";"Eixo";"Ось";"Sile Osovine";"Tengelyhatalmak";"추축군";"Краіны Восі";"Axă";"軸\t心\t國";"联\t军";;
"unlocks/group/pinups";"Pin-ups";"Pin-ups";"Pin-ups";"Pin-Ups";"Pin-ups";"Пинапы";"Pin-upy";"Pin-up dívky";"Pin-Up'lar";"涂\t鸦";"ピンナップ\t写真";"Pin-ups";"Пінапи";"Pin-apovi";"Pin-upok";"핀업걸";"Pin-up'ы";"Postere";"塗\t鴉";"涂\t鸦";;
"unlocks/group/jaws";"Nose art";"Nose art";"Nose art";"Nasenbemalung";"Arte de nariz";"Носовые рисунки";"Ozdoby nosowe";"Příďové kresby";"Burun sanatı";"机\t鼻\t涂\t鸦";"ノーズアート";"Arte nariz";"Носові малюнки";"Crteži na nosu aviona";"Orrfestések";"노즈 아트";"Насавыя малюнкі";"Desene proră";"機\t鼻\t塗\t鴉";"机\t鼻\t涂\t鸦";;
"unlocks/group/ship";"Navy";"Marine";"Marina";"Marine";"Marina";"Флот";"Marynarka";"Lodě";"Donanma";"水\t面\t单\t位";"海軍";"Marinha";"Флот";"Mornarica";"Haditengerészet";"해군";"Флот";"Nave";"水\t面\t單\t位";"水\t面\t单\t位";;
"unlocks/group/tournament";"Tournament";"Tournoi";"Torneo";"Turnier";"Torneo";"Турниры";"Turniej";"Turnaje";"Turnuva";"竞\t技\t场";"トーナメント";"Torneios";"Турніри";"Turnir";"Bajnokság";"토너먼트";"Турниры";"Tournament";"競\t技\t場";"竞\t技\t场";;
"unlocks/group/neutral_countries";"Neutral Countries";"Pays neutres";"Nazioni Neutrali";"Neutrale Nationen";"Países Neutrales";"Нейтральные страны";"Państwa neutralne";"Neutrální země";"Tarafsız Ülkeler";"中\t立\t国";"中立国";"Países neutrais";"Нейтральні країни";"Neutralne Zemlje";"Semleges országok";"중립국";"Нейтральные страны";"Neutral Countries";"中\t立\t国";"中\t立\t国";;
"conditions/deaths";"Crashes";"Crashes";"Morti";"Abstürze";"Estrellados";"Аварий";"Śmierci";"Zničení";"Düşüşler";"坠\t机";"墜落回数";"Acidentes";"Аварій";"Udesi";"Lezuhanások";"추락 횟수";"Загінуў";"Prăbușiri";"坠\t机\t墜\t機";"坠\t机";;
"conditions/deaths/4";"by air collisions";"par collisions en vol";"da collisioni aeree";"durch Luftkollisionen";"por colisión en el aire";"от столкновения в воздухе";"przez kolizję w powietrzu";"vzdušnými kolizemi";"hava çarpışmaları tarafından";"撞\t机";"空中衝突";"por colisões aéreas";"від зіткнення у повітрі";"sudarima u vazduhu";"összeütközés által";"공중에서 충돌함";"ад сутыкнення ў паветры";"prin coliziuni în aer";"撞\t機";"撞\t机";;
"conditions/deaths/8";"from being shot down by other players";"d’être abattu par d’autres joueurs";"per essere stato abbattuto da altri giocatori";"durch Abschüsse durch andere Spieler";"por ser derribado por otros jugadores";"от подстрела другими игроками";"od zestrzeleń przez innych graczy";"from being shot down by other players";"diğer oyuncular tarafından vurulan";"被\t击\t落";"他\tプレイヤーに\t撃墜されたことにより";"de ser abatido por outros jogadores";"від підстрілу іншими гравцями";"from being shot down by other players";"from being shot down by other players";"다른 플레이어에 의해 격추됨";"от подстрела другими игроками";"prin doborârea de către alți jucători";"被\t擊\t落";"被\t击\t落";;
"conditions/killedGroundScore";"Ground and water units destroyed";"Unités terrestres et navales détruites";"Unità terrestri e marittime distrutte";"Zerstörte Bodenziele";"Unidades de tierra destruidas";"Наземных и морских целей уничтожено";"Zniszczone cele naziemne i nawodne";"Zničené pozemní a námořní jednotky";"Yok edilmiş kara ve deniz birimleri";"地\t面\t／\t水\t面\t单\t位\t摧\t毁\t数";"撃破した\t地上部隊";"Unidades terrestres destruídas";"Наземних цілей знищено";"Površinske jedinice uništene";"Megsemmisített szárazföldi és vízi egységek";"파괴한 지상 목표 수";"Знішчыў наземных цэляў";"Unități terestre și navale distruse";"地\t面\t／\t水\t面\t單\t位\t摧\t毀\t數";"地\t面\t单\t位\t摧\t毁\t数";;
"conditions/killedPlayersScore";"Players defeated";"Joueurs battus";"Unità (giocatori) distrutte";"Besiegte Spieler";"Jugadores derrotados";"Игроков побеждено";"Pokonani gracze";"Poražení hráči";"Mağlup oyuncu";"玩\t家\t击\t杀\t数";"撃墜/撃破数 (AIを\t除く)";"Jogadores derrotados";"Гравців переможено";"Oboreno igrača";"Likvidált játékosok";"플레이어 격파 수";"Знішчыў гульцоў";"Jucători învinși";"玩\t家\t擊\t殺\t數";"玩\t家\t载\t具\t摧\t毁\t数";;
"conditions/missionsPlayedScore";"Missions played";"Missions jouées";"Missioni giocate";"Missionen gespielt";"Misiones jugadas";"Миссий сыграно";"Rozegrane misje";"Odehrané mise";"Oynanan görev";"任\t务\t参\t加\t数";"プレイした\tミッション";"Missions played";"Місій зіграно";"Odigrane misije";"Lejátszott küldetések";"수행한 임무 수";"Браў удзел у місіях";"Misiuni jucate";"任\t務\t參\t加\t數";"任\t务\t完\t成\t数";;
"conditions/missionsPlayedScore/single";"Play the battle";"Participer à la bataille";"Gioca la battaglia";"Spiel die Schlacht";"Juega la batalla";"Сыграть бой";"Zagraj bitwę";"Play the battle";"Savaşı oyna";"参\t加\t战\t斗";"バトルを\tプレイ";"Jogar a batalha";"Зіграти бій";"Play the battle";"Játszd le a csatát";"전투 플레이";"Сыграть бой";"Participă la luptă";"參\t加\t戰\t鬥";"参\t加\t战\t斗";;
"conditions/missionsWonScore";"Missions won";"Missions remportées";"Missioni vinte";"Gewonnene Missionen";"Misiones ganadas";"Миссий выиграно";"Wygrane misje";"Vyhrané mise";"Kazanılan görev";"完\t成\t次\t数";"勝利した\tミッション";"Missões vencidas";"Місій виграно";"Dobijeno Misija";"Megnyert küldetések";"승리한 임무 수";"Перамог";"Misiuni câștigate";"完\t成\t次\t數";"完\t成\t次\t数";;
"conditions/missionsWonScore/single";"Win the battle";"Gagnez la bataille";"Vinci la battaglia";"Gewinne die Schlacht";"Gana la batalla";"Выиграть бой";"Wygraj bitwę";"Win the battle";"Savaşı kazan";"获\t胜";"バトルに\t勝利";"Vença a batalha";"Виграти бій";"Win the battle";"Nyerd meg a csatát";"전투에서 승리하라";"Выиграть бой";"Câștigă lupta";"獲\t勝";"获\t胜";;
